Column1,X,Dnum,Country,State,County,Age,Formation,Stage,Age_Date,AmmoniteZone,LocDescr,Resume_of_Fauna,IndexFossil,Collector,Date,EandR,Map,USGS7.5,Lat_Pub,Long_Pub,Reference,Comments,last_modified,Orig_Resume_Fauna,FieldNum,species
514,1857,3198,USA,WY,Natrona,Cretaceous,Dusky-red ironstone in Steele Shale 235 feet above Fishtooth sandstone.,Campanian,NA,,"N1/2 sec. 34, T. 40 N., R. 79 W.",Glyptoxoceras rubeyi (Reeside),,J. G. Gill,8/10/61; 1960,0,Midwest,,43.39521,-106.32127,,,02/18/2014,Glyptoxoceras rubeyi (Reeside),,Glyptoxoceras rubeyi 
515,1858,3199,USA,WY,Natrona,Cretaceous,Dusky-red ironstone in Steele Shale 290 feet above Fishtooth sandstone.,Campanian,NA,,"N1/2 sec. 34, T. 40 N., R. 79 W.",Glyptoxoceras rubeyi (Reeside),,J. G. Gill,8/10/61; 1960,0,Midwest,,43.39521,-106.32127,,,02/18/2014,Glyptoxoceras rubeyi (Reeside),,Glyptoxoceras rubeyi 
697,2500,1289,USA,WY,Big Horn,Cretaceous,Base of rusty beds in Cloverly formation.,,NA,,"SE¼ sec, 17, T. 54 N., R. 94 W.",Hadrodon sp.,,Robert L. Rioux,1956,,,,44.66419,-104.56531,,,02/18/2014,Hadrodon sp.,KcSM 2,Hadrodon sp.
593,2140,252,USA,WY,Converse,Cretaceous,Lower or tan sandstone member of Teapot sandstone,Campanian,NA,,"1.4 miles west-southwest of Continental Oil Co. refinery at Glenrock, on north slope of steep gully in centre of S 1/2 SE1/4 sec.1, T.33N., R.76W., Converse Co., Wyo.",Halymenites major.,,W.A. Cobban,9/15/1954,0,Parkerton ,,42.85332,-105.91346,,,02/18/2014,Halymenites major.,,Halymenites major.
130,472,1259,USA,WY,Fremont,Cretaceous,Cody shale (upper).,Campanian,NA,,"NE¼ sec. 6, T. 32 N., R. 91 W",Hamites,Haresiceras,H. D. Zeller,1956,,,,42.77873,-107.7642,PP 454-I,,02/18/2014,Hamites,,Hamites
681,2451,5947,USA,WY,Weston,Cretaceous,"Belle Fourche Shale, 65' above 2' bentonite",Cenomanian,NA,,"Three miles south of Upton in NW¼ sec. 14, T. 47 N., R. 65 W.","hamitids, neocardioceratids",,W.A. Cobban,7/24/1961,,Upton section,,44.0598,-104.6359,PP 1473,,02/18/2014,"hamitids, neocardioceratids",,hamitids
86,324,14237,USA,WY,Big Horn,Cretaceous,Upper part of Cody Shale,Campanian,NA,,Probably from Alkali anticline northwest of Greybull,Haresiceras,Haresiceras placentiform and H. natronense,Greene,1963,,,,44.62514,-108.31735,,,02/18/2014,,,Haresiceras
407,1485,4916,USA,WY,Johnson,Cretaceous,"Cody Shale, from middle of ironstone-bearing unit overlying D4243.",Campanian,NA,,"At road fork SW¼NW¼NW¼sec. 26, T. 44N., R. 82W",Haresiceras,,W. A. Cobban,7/21/1965,,Nork Fork section,,43.75705,-106.67361,,,02/18/2014,Haresiceras,,Haresiceras
883,2938,4463,USA,WY,Weston,Cretaceous,Pierre Shale. Gray  Ls.. Concrs. 16' below top of Red Bird Silty Mbr.,Campanian,NA,,"Center W½ sec. 6, T. 44 N.., R. 61 W.",Heteromorphs,,W.A Cobban,09/07/1964,,,,43.82214,-104.23509,,,02/18/2014,Heteromorphs,,Heteromorphs
288,1104,6111,USA,WY,Carbon,Cretaceous,"Lewis Shale, lower part; from top of lowest persistent massive sandstone",Maastrichtian,NA,,"Center of SW¼ sec. 18, T. 24 N., R. 85 W.",Holoscaphites n. sp.,,E. A. Merewether,7/18/1967,OF-67-8D,Wild Horse Mtn. ,,42.04794,-107.03609,,,02/18/2014,Holoscaphites n. sp.,,Holoscaphites n. sp.
760,2721,4459,USA,WY,Niobrara,Cretaceous,Fox Hills sandstone,,NA,,"West of  U.S. Highway 85, SE¼SE¼ sec.8, T. 37 N.., R. 62 W.",Hoploscaphites,,W.A Cobban,07/07/1964,,,,43.19212,-104.32386,,,02/18/2014,Hoploscaphites,,Hoploscaphites
796,2793,1959,USA,WY,Niobrara,Upper Cretaceous,"Pierre shale, 135' below top of Kara member",Campanian,NA,,"NE1/4 NW1/4 SE1/4 sec. 14, T. 38 N., R. 78 W., Niobrara Co., Wyo. ",Hoploscaphites,,"J. R. Gill, W. J. Mapel, C. S. Robinson, H. A. Tourtelot",05/01/1958,"F-57-20D, F-58-18D",Redbird Section,,43.26886,-104.26839,PP 393,,02/18/2014,Hoploscaphites,RB-11,Hoploscaphites
355,1320,3434,USA,WY,Johnson,Cretaceous,From limestone concretion in bentonite 730 feet below top of Cody Shale,Campanian,NA,,"N1/2 sec. 13, T. 49 N., R. 83 W.",Hoploscaphites n. sp,,J. R. Gill,7/23/1961,0,,,44.22024,-106.79118,,,02/18/2014,Hoploscaphites n. sp,,Hoploscaphites n. sp
165,619,3102,USA,Wyoming,Carbon,Cretaceous,Mesaverde formation.,Campanian,NA,,"SE 1/4 SW 1/4 sec.5, T.27N., R.89W.",Hoploscaphites n. sp.,,John F. Cutler,7/00/61,0,,,42.33541,-107.49612,,,02/18/2014,Hoploscaphites n. sp.,,Hoploscaphites n. sp.
304,1154,6600,USA,WY,Carbon,Cretaceous,"Lewis Shale, slightly below Dad Member",Maastrichtian,NA,,"NW¼NW¼ sec. 27, T. 25 N., R. 85 W",Hoploscaphites n. sp.,,E.A. Merewether,5/21/1905,OF-68-11D,Seminoe Dam SW ,,42.11399,-106.99598,,,02/18/2014,Hoploscaphites n. sp.,,Hoploscaphites n. sp.
634,2325,3913,USA,WY,Crook,Cretaceous,Red Bird Silty Member Of Pierre Shale.,Campanian,NA,,"NE1/4 sec. 32, T. 53 N., R. 67 W.",Hoploscaphites n. sp.,,W. A. Cobban,09/10/1960,,,,44.5352,-104.9343,,,02/18/2014,Hoploscaphites n. sp.,,Hoploscaphites n. sp.
289,1107,7540,USA,WY ,Carbon,Cretaceous,From concretionary unit in Lewis Shale ,Maastrichtian,NA,,"SW1/4 SW1/4 NW1/4 sec. 6, T. 22 N., R. 85 W.",Hoploscaphites plenus (Meek & Hayden) ,,Merewether,7/20/1970,OF-70-13D,,,41.90742,-107.033887,,,02/18/2014,Hoploscaphites plenus (Meek & Hayden) ,,Hoploscaphites plenus  
63,235,6869,USA,WY,Sweetwater,Cretaceous,"Almond Formation, from massive sandstone ",Campanian,NA,,"NE1/4 sec. 10, T. 20 N., R. 101 W",Hoploscaphites quadrangularis (Meek & Hayden) ,,"Gill, Brown, Cobban",7/23/1968,OF-68-6D,,,41.73034,-108.77811,,,02/18/2014,Hoploscaphites quadrangularis (Meek & Hayden) ,,Hoploscaphites quadrangularis  
285,1084,7541,USA,WY ,Carbon,Cretaceous,From concretionary unit in Lewis Shale ,Maastrichtian,NA,,"NW1/4 NE1/4 NE1/4 sec. 1, T. 22 N., R. 86 W.",Hoploscaphites quadrangularis (Meek & Hayden) ,,Merewether,7/20/1970,OF-70-13D,,,41.91212,-107.04571,,,02/18/2014,Hoploscaphites quadrangularis (Meek & Hayden) ,,Hoploscaphites quadrangularis  
703,2513,12211,USA,WY,Weston,Cretaceous,"Pierre Shale, Mitten Member",Campanian,NA,,"Near well in NE1/4 SW1/4 sec. 22, T. 46 N., R. 64 W.",Hoploscaphites sp,,"E. A. Merewether, S. C. Hook, W. A. Cobban ",7/13/1978,0,,,43.95207,-104.531,,,02/18/2014,Hoploscaphites sp,,Hoploscaphites sp
147,538,6392,USA,WY,Carbon,Cretaceous,"Lewis Shale , 28 ft above base .",Maastrichtian,NA,,"SW¼SE¼ sec.30 , T. 16N . , R. 90 W . ",Hoploscaphites sp .,,James R . Gill,01/09/1967,OF-67-7D,Doty Mountain ,,41.32469,-107.5622,,,02/18/2014,Hoploscaphites sp .,,Hoploscaphites sp .
166,622,6382,USA,WY,Carbon,Cretaceous,"Lewis Shale , near top of 50 - ft sandy shale unit .",Maastrichtian,NA,,"NW¼NE¼SW¼ sec.26 , T. 14N . , R. 90 W",Hoploscaphites sp .,,Bergman,8/28/1967,OF-67-7D,Browns Hill  ,,41.155,-107.49208,,,02/18/2014,Hoploscaphites sp .,,Hoploscaphites sp .
177,661,6396,USA,WY,Carbon,Cretaceous,"Lewis Shale , near base .",Maastrichtian,NA,,"Center of  NW¼ sec.36 , T. 16N . , R. 90 W .",Hoploscaphites sp .,,James R . Gill,02/09/1967,OF-67-7D,Doty Mountain,,41.3192,-107.47416,,,02/18/2014,Hoploscaphites sp .,,Hoploscaphites sp .
180,674,8412,USA,WY ,Carbon,Cretaceous,Lewis Shale ,Maastrichtian,NA,,"SE1/4 NE1/4 sec. 12, T. 12 N., R. 90 W.  ",Hoploscaphites sp.,,"C. S. V. Barclay, G. P. Eager ",1972,OF-72-3D,Savery  ,,41.0274,-107.4623,,,02/18/2014,Hoploscaphites sp.,,Hoploscaphites sp.
185,703,6323,USA,WY,Carbon,Cretaceous,Lewis Shale. 30 ft above base.,Maastrichtian,NA,,"NE¼SW¼SE¼ sec. 27, T. 23 N., R. 89 W.",Hoploscaphites sp.,,James R. Gill,08/09/1967,OF-67-7D,Rawlins Peak,,41.9314,-107.43323,,,02/18/2014,Hoploscaphites sp.,,Hoploscaphites sp.
208,767,5587,USA,WY,Carbon,Cretaceous,"Lewis shale, unit 12",Maastrichtian,NA,,"S½SW¼ sec. 6, T. 21 N., R. 88 W..",Hoploscaphites sp.,,Gill and Reiskind,9/14/1966,OF-66-8D,,,41.81456,-107.38452,,,02/18/2014,Hoploscaphites sp.,,Hoploscaphites sp.
298,1134,7538,USA,WY ,Carbon,Cretaceous,From concretionary unit in Lewis Shale ,Maastrichtian,NA,,"NE1/4 SE1/4 NW1/4 sec. 29, T. 23 N., R. 85 W.",Hoploscaphites sp.,,Merewether,7/13/1970,OF-70-13D,,,41.93859,-107.01409,,,02/18/2014,Hoploscaphites sp.,,Hoploscaphites sp.
347,1272,8436,USA,WY ,Carbon,Cretaceous,Lewis Shale ,Maastrichtian,NA,,"Near center of SW1/4 sec. 1, T. 13 N., R. 90 W.  ",Hoploscaphites sp.,,"C. S. V. Barclay, G. P. Eager ",1972,CD-72-9D,Savery  ,,42.04598,-106.84234,,,02/18/2014,Hoploscaphites sp.,,Hoploscaphites sp.
69,250,360,USA,WY,Sweetwater,Cretaceous,"Almond fm., 40 - 50' below base of highest major cliff-forming sandstone bed. From calcareous sandstone concrs. weathering brown",Campanian,NA,,"About 0.2 miles south of U.S. Highway 30, 2.0 miles east of Point of Rocks, NW1/4 SE1/4 sec. 25, T. 20 N., R. 101 W.","Inoceramus, etc.",Baculites baculus,W. A. Cobban,4/28/1955,0,,,41.68053,-108.74201,,,02/18/2014,"Inoceramus, etc.",,Inoceramus
351,1293,1899,USA,WY,Niobrara,Upper Cretaceous,"Pierre shale, about 225 ft above base of Red Bird Mbr.",Campanian,NA,?," NW1/4 NE1/4 sec. 23, T. 38 N., R. 62 W., Niobrara Co., Wyo. ",Inoceramus,,W. A. Cobban,7/15/1958,,Redbird Section,,42.07303,-106.82506,PP 393,,02/18/2014,Inoceramus,RA-7,Inoceramus
400,1460,3733,USA,WY,"Natrona.,",Cretaceous,Wall Creek sandstone,,NA,,"Just west of Wyo.. Route 220 near center of SW1/4 sec. 8, T. 30 N., R. 82 W.",Inoceramus,Eutrephoceras,W. A. Cobban,8/31/1961,,Alva,,42.57867,-106.69297,,,02/18/2014,Inoceramus,,Inoceramus
408,1493,5724,USA,WY,Johnson,Cretaceous,"Frontier Fm., from lower (brown) ledge of Second Wall Creek sandstone",,NA,,"Center of N½SW¼ sec. 2, T. 43 N., R. 82 W., Arndt Draw section.",Inoceramus,,W.A. Cobban,8/24/1966,,Kaycee ,,43.72045,-106.66978,,,02/18/2014,Inoceramus,,Inoceramus
411,1500,5726,USA,WY,Johnson,Cretaceous,"Frontier Fm., fromsmall white ls. Concrs. 50'below First Wall Creek sandstone",,NA,,"NE¼SW¼ sec. 2, T.43 N., R.82 W.  Arndt Draw section",Inoceramus,,W.A. Cobban,8/24/1966,,Kaycee,,43.72048,-106.66761,,,02/18/2014,Inoceramus,,Inoceramus
469,1736,2093,USA,WY,Johnson,Cretaceous,From sandy beds in Lewis shale about 260' above base,Maastrichtian,NA,,"Northwest of West Sussex oil field in center SW1/4 sec. 29, T. 43 N., R. 80 W.",Inoceramus,,W. A. Cobban,5/20/1959,,,,43.66236,-106.49606,,,02/18/2014,Inoceramus,,Inoceramus
549,1977,3418,USA,WY,Carbon,Cretaceous,Conspicuous brown ridge of sandstone in Mesaverde Fm. About 100' below Pine Ridge sandstone,Campanian,NA,,"Near center of E1/2 sec. 16, T. 21 N., R. 78 W.,",Inoceramus,,W. A. Cobban,8/29/1961,0,,,41.79142,-106.17488,,,02/18/2014,Inoceramus,,Inoceramus
572,2088,1405,USA,WY,Albany,Cretaceous,"Mesaverde formation, form ss. concrs. Near lever of D1403.",Campanian,NA,,"From sandstone ridge 2.2 miles southeast of Rock River in NW¼SE¼SE¼ sec. 8, T. 20N., R. 76 W.",Inoceramus,,"G.R. Scott, W.A. Cobban",5/30/1957,,"Rock River  , ",,41.71818,-105.95209,,,02/18/2014,Inoceramus,,Inoceramus
578,2102,1391,USA,WY,Albany,Cretaceous,"Mesaverde formation, from ridge of brown sandstone concretions 312-314' below Pine Ridge sandstone",Campanian,NA,,"East side of gulch, 2.6 miles southeast of Rock River, near center of NW¼NW¼ sec.16, T. 20N., R. 76 W. Same locality as D 1389.",Inoceramus,,"G.R. Scott, W. A. Cobban",5/29/1957,,Rock River ,,41.71351,-105.94525,,,02/18/2014,Inoceramus,,Inoceramus
594,2147,245,USA,WY,Converse,Cretaceous,Near base of lowest hogback-forming sandstone of FoxHills sandstone About 50' above base.,,NA,,"0.8 mile west of Continental Ci co. refinery at Glenrock, on west slope os sandstone capped hill just north of U.U. Highway 20-87, NE1/4 SW1/4 NW1/4 sec.6, T.33N., R.75W., Coverse Co., Wyo.","Inoceramus, etc.",Baculites baculus,W.A. Cobban,9/14/1954,0,Parkerton,,42.86166,-105.90428,,,02/18/2014,"Inoceramus, etc.",,Inoceramus
596,2153,2556,USA,WY,Converse,Cretaceous,From sandy shale unit underlying the sandstone Containing D250.,,NA,,"0.6 mile southeast of Continental Oil Co. refineryat Glenrock, on west face of conspicuous sandstone hogback, in NW1/4SW1/4SE1/4 sec. 6, T. 33 N., R. 75 W., Converse Co., Wyo. Same locality as D250.",Inoceramus,,J. R. Gill & W. A. Cobban,7/13/1960,0,Parkerton ,,42.85487,-105.89702,,,02/18/2014,Inoceramus,,Inoceramus
729,2664,5866,USA,WY,Weston,Cretaceous,"Belle Fourche Shale, 150'below a 2-ft bentonite",,NA,,"1.5 miles south of Osage, just south of creek near center of NW 1/4 sec. 17, T.46 N.,R.63 W.",Inoceramus,,W.A. Cobban,8/28/1966,,Osage section,,43.97113,-104.4517,,,02/18/2014,Inoceramus,,Inoceramus
735,2673,5930,USA,WY,Weston,Cretaceous,"Osage section. Greenhorn Fm., 121.5' above base",,NA,,"SW¼ sec. 17, T. 46 N., R. 63 W.",Inoceramus,,W.A. Cobban,08/03/1967,,,,43.96356,-104.45164,,,02/18/2014,Inoceramus,,Inoceramus
738,2676,5933,USA,WY,Weston,Cretaceous,Osage section. Greenhorn Fm. 146' above base,,NA,,"SW¼ sec. 17, T. 46 N., R. 63 W.",Inoceramus,,W.A. Cobban,08/03/1967,,,,43.96356,-104.45164,,,02/18/2014,Inoceramus,,Inoceramus
782,2768,5926,USA,WY,Weston,Cretaceous,"Greenhorn Fm., 22' above base",,NA,,"Fourmile section, NW¼ sec. 23, T. 45 N., R. 62 W.",Inoceramus,,W.A. Cobban,08/03/1967,,,,43.87037,-104.27267,,,02/18/2014,Inoceramus,,Inoceramus
784,2771,4349,USA,WY,Niobrara,Upper Cretaceous,Basal green glauconitic bed of Fox Hills Sandstone.,,NA,,"Red Bird B section. 265' west of station 6. Center of sec. 14, T. 38 N., R. 62 W., Niobrara Co., Wyo.",Inoceramus,,J. R. Gill,9/23/1962,,,,43.27006,-104.27211,"PP 393, PP 550 B",,02/18/2014,Inoceramus,,Inoceramus
789,2784,1950,USA,WY,Niobrara,Upper Cretaceous,"Pierre shale, from bright orange-brown ferro-calc.concs 368' below top of Kara member",Campanian,NA,,"SW1/4 SE1/4 sec. 14, T. 38 N., R. 62 W., Niobrara Co., Wyo. Same locality as D1948",Inoceramus,,W. A. Cobban,08/05/1958,,,,43.2645,-104.26949,PP 393,,02/18/2014,Inoceramus,08/05/2003,Inoceramus
804,2805,2913,USA,WY,Niobrara,Upper Cretaceous,"Pierre Shale,  about 290' above Red Bird  Member.",Campanian,NA,,"SW1/4NEÏ1/4NW1/4NE1/4 sec. 23, T.38N., R.62W., Niobrara Co., Wyo.",Inoceramus,,W.J. Mapel and others,1985,0,,,43.26125,-104.26786,PP 393,,02/18/2014,Inoceramus,,Inoceramus
112,404,13292,USA,WY,Big Horn,Cretaceous ,"Thermopolis Shale, from distantly spaced ironestone concretions 15' below top of Shell Creek Member ",,NA,,"NW1/4 SE1/4 sec. 24, T. 53 N., R. 93 W.",Inoceramus ,,W. A. Cobban ,7/23/1992,0,Devils Kitchen   ,,44.55369,-107.99367,,,02/18/2014,Inoceramus ,,Inoceramus 
232,836,13752,USA,WY,Carbon,Cretaceous,"Mowry Shale, about 50' above base",,NA,,"South of road CS1/2SE1/4NW1/4 sec. 10, T. 23 N., R. 88 W.",Inoceramus ,,Cobban,10/10/1996,0,Rendle Hill  ,,41.98028,-107.32428,,,02/18/2014,Inoceramus ,,Inoceramus 
344,1265,13118,USA,WY,Johnson,Cretaceous,"Thermopolis Shale, from dark ferruginous concretions 38 ft below top",,NA,,"NW1/4 SE1/4 sec. 30, T. 43 N., R. 83 W., Lat 43°40' 08, long 106°51' 45",Inoceramus (comancheanus - bellvuensis group),"Inoceramus comancheanus, I. bellvuensis","Merewether, Cobban",6/19/1990,SPR-90-4D,Red Fork Powder River,,43.66889,-106.8625,,,02/18/2014,Inoceramus (comancheanus - bellvuensis group),,Inoceramus 
404,1472,6938,USA,WY,Johnson,Cretaceous,"Frontier Fm., upper part of First Wall Creek sandstone Mbr.",,NA,,"SW1/4SW1/4NE1/4 sec. 22, T. 42 N., R. 82 W.",Inoceramus ,,W. A. Cobban,5/28/1969,0,TTT Ranch ,,43.5943,-106.68412,,,02/18/2014,Inoceramus ,,Inoceramus 
457,1680,12731,USA,WY,Natrona,Cretaceous ,Near top of brown or lower unit of hyatti sandstone of Frontier Formation,,NA,,"Orig. EG-81-2. SW1/4 NW1/4 sec. 10, T. 32 N., R. 81 W.",Inoceramus ,,W. A. Cobban ,09/12/1986,0,,,42.75661,-106.55837,,,02/18/2014,Inoceramus ,,Inoceramus 
751,2705,1221,USA,WY,Weston,Cretaceous,"Pierre shale, from gray limestone concretions about middle of Kara bentonitic member",Campanian,NA,,"SW¼SW¼ sec. 19, T. 44 N., R. 62 W",Inoceramus ,,W. J. Mapel,1956,,,,43.77418,-104.35764,,,02/18/2014,Inoceramus ,,Inoceramus 
896,2967,449,USA,WY,Niobrara,Cretaceous,"Pierre shale, upper member",Campanian,NA,,"East side of U. S. Highway 85, 3.7 miles north of Riverview, W1/2 NW 1/4 sec. 4, T. 40 N., R. 61 W.",Inoceramus ,,W. A. Cobban,9/24/1955,0,,,43.47746,-104.20179,,,02/18/2014,Inoceramus ,,Inoceramus 
899,2972,1473,USA,WY,Weston,Cretaceous,"Pierre shale, above Kara member",Campanian,NA,,"Beside U.S. Highway 85, near center of north line of NW¼ sec. 16, T. 41 N., R. 61 W., Weston Co., Wyo.",Inoceramus (Endocostea),Baculites baculus,"C.S. Robinson, W.J. Mapel, G.R.Scott, Cobban",4/24/1956,MD-56-13D,,,43.53923,-104.19648,,,02/18/2014,Inoceramus (Endocostea),,Inoceramus 
430,1620,12632,USA,WY,Johnson,Cretaceous,Mowry Shale,,NA,,"NE1/4 NW1/4 sec. 9, T, 41 N., R. 81 W.  ",Inoceramus aff. anglicus,,L. M. Pratt,1984,0,Wall Creek  ,,43.53852,-106.58862,,,02/18/2014,Inoceramus aff. anglicus,,Inoceramus aff. anglicus
898,2971,13907,USA,WY,Weston,Cretaceous ,"Skull Creek Shale, from a very fine grained thin sandstone bed about 25' below top",,NA,,"Just west of highway 85 at Newcastle in the SW1/4 sec.21, T. 45 N., R. 61 W.",Inoceramus bellvuensis,"Inoceramus comancheanus, I. bellvuensis",W. A. Cobban ,8/31/1998,0,Newcastle   ,,43.86014,-104.19673,,,02/18/2014,Inoceramus bellvuensis,,Inoceramus bellvuensis
460,1696,12732,USA,WY,Natrona,Cretaceous ,"Frontier Formation, from the light-olive-gray sandstone or upper unit of the hyatti ss",,NA,,"Orig. EG-86-3. NE1/4 NE1/4 sec. 9, T. 32 N., R. 81 W.",Inoceramus cuvieri,,W. A. Cobban ,09/12/1986,0,Emigrant Gap   ,,42.76014,-106.54374,,,02/18/2014,Inoceramus cuvieri,,Inoceramus cuvieri
109,399,8405,USA,WY ,Big Horn,Cretaceous,"Cody Shale, from gray septarian limestone concretions","Coniacian, Lower.  about 88.3 MY",NA,,"SW1/4 SE1/4 sec. 23, T. 51 N., R. 93 W.",Inoceramus deformis,Cremnoceramus deformis-crassus-inconstans,"E. A. Merewether, W. A. Cobban ",07/11/1972,OF-72-5D,Manderson  ,,44.37278,-107.99759,,,02/18/2014,Inoceramus deformis,,Inoceramus deformis
613,2230,2501,USA,WY,Larimer,Cretaceous,"Niobrara Fm, Basal 2' of Fort Hays limestone.",,NA,,"North of South Fork of Horse Creek in SW1/4SW1/4 sec. 26, T. 17 N., R. 70 W., Laramie Co., Wyo. Same locality as D2499",Inoceramus deformis,,Cobban,05/01/1960,0,,,41.41086,-105.2078,,,02/18/2014,Inoceramus deformis,,Inoceramus deformis
47,187,2563,USA,WY,Park,Cretaceous,From gray sandy ls. Concretions in sandy shale in basal part of Cody shale.,"Coniacian, Lower.  about 88.3 MY",NA,,"Along road near center of S1/2 sec. 32, T. 51 N., R. 100 W., In Oregon Basin oil field.",Inoceramus deformis ,,W. A. Cobban,6/25/1960,0,,,44.34613,-108.90469,,,02/18/2014,Inoceramus deformis fauna,,Inoceramus deformis 
41,170,4473,USA,WY,Fremont,Cretaceous,"Frontier Fm., top concry. sandstone Of upper brown sandstone series. ","Turonian, Upper about 88.4 MY",NA,,"West side of Bighorn Ridge in SW¼SE¼ sec. 13, T. 2 N., R. 2 W., Fremont Co., Wyo.",Inoceramus erectus,,W. A. Cobban,7/25/1964,,"Argo Butte , ",,43.14301,-108.93857,,,02/18/2014,Inoceramus erectus,,Inoceramus erectus
83,320,6931,USA,WY,Fremont,Cretaceous,"Frontier Fm., from brown ss, concrs. About 5' feet below top.","Turonian, Upper about 88.4 MY",NA,,"NW1/4NW1/4SE1/4NW1/4 sec. 28, T. 31 N., R. 96 W.",Inoceramus erectus,,Reynolds & Cobban,5/22/1969,0,Yellowstone Ranch ,,42.63567,-108.31887,,,02/18/2014,Inoceramus erectus,,Inoceramus erectus
201,745,4480,USA,WY,Natrona,Cretaceous,"Cody Shale, from gray ls. Conrs. near base.","Turonian, Upper about 88.4 MY",NA,,"Hillside west ofroad in NE¼SE¼ sec. 29, T. 34 N., R. 88 W.",Inoceramus erectus,,W. A. Cobban,7/26/1964,,"Ervay Basin ,  ",,42.88796,-107.40113,,,02/18/2014,Inoceramus erectus,,Inoceramus erectus
284,1080,8476,USA,WY,Natrona,Cretaceous,"Cody Shale, lower part,","Turonian, Upper about 88.4 MY",NA,,"NE1/4SW1/4SE1/4 sec .9, T. 38 N., 85 w.-Just east of D8475.","inoceramus erectus Mek, scaphites sp.",Cremnoceramus erectus,E. A. Merewether,08/01/1972,OER-72-3D,Three Buttes,,43.27193,-107.0476,,,02/18/2014,"inoceramus erectus Mek, scaphites sp.",,inoceramus erectus Mek
160,604,13650,USA,WY,Washakie,Cretaceous,Middle part of Frontier Formation,"Cenomanian, Middle. about 95.6 MY",NA,,"SE1/4SE1/4 sec. 22, T. 47 N., R. 89 W. Near Ten Sleep",Inoceramus eulessanus,Conlinoceras,E. A. Merewether,"9/8/1995, 7/28/1996",0,Wild Horse Hill  ,,44.02457,-107.50451,,,02/18/2014,Inoceramus eulessanus,WHH-95-3,Inoceramus eulessanus
470,1737,2094,USA,WY,Johnson,Cretaceous,Brown calcareous siltstone in upper shale member and 147' below top of Fox Hills sandstone,,NA,,"Northwest of West Sussex oil field near center SW1/4 sec. 29, T. 43 N., R. 80 W.",Inoceramus fibrosus,,W. A. Cobban,5/20/1959,,,,43.66236,-106.49606,,,02/18/2014,Inoceramus fibrosus,,Inoceramus fibrosus
511,202,6419,USA,WY,Sweetwater,Cretaceous,Lewis Shale,Maastrichtian,NA,,"SW¼NW¼SE¼ sec.7 , T. 21N . , R. 101 W .",Inoceramus fibrosus (Meek and Hayden),,James R . Gill,9/13/1967,OF-67-7D,,,41.80503,-108.88694,,,02/18/2014,Inoceramus fibrosus (Meek and Hayden),,Inoceramus fibrosus 
137,510,6388,USA,WY,Carbon,Cretaceous,"Lewis Shale ,about 100 ft below Dad Sandstone .",Maastrichtian,NA,,"NW¼SE¼NW¼ sec.27 , T. 15N . , R. 91 W ",Inoceramus fibrosus (Meek and Hayden),,Bergman,8/31/1967,OF-67-7D,Baggs ,,41.245,-107.62452,,,02/18/2014,Inoceramus fibrosus (Meek and Hayden),,Inoceramus fibrosus 
369,1358,6228,USA,WY,Carbon,cretaceous,"Lewis Shale, from lower 100 ft of 300-400-ft shale interval below the lowest (Dad) sandstone in the upper Lewis",Maastrichtian,NA,,"NE¼SE¼ sec. 8, T. 21 N., R. 83 W.",Inoceramus fibrosus (Meek and Hayden),,J.R Gill and G.A. Bergman,6/24/1967,OF-67-7D,Walcott,,41.80302,-106.77332,,,02/18/2014,Inoceramus fibrosus (Meek and Hayden),,Inoceramus fibrosus 
392,1435,6274,USA,WY,Carbon,Cretaceous,"Fox Hills Sandstone, top of lower sandstone",,NA,,"NW¼NE¼SE¼ sec. 15, T. 20 N., R. 83 W.",Inoceramus fibrosus (Meek and Hayden),,Jame R. Gill,7/26/1967,OF-67-7D,Coal Bank Basin,,41.70528,-106.71251,,,02/18/2014,Inoceramus fibrosus (Meek and Hayden),,Inoceramus fibrosus 
524,1880,5545,USA,WY,Carbon,Cretaceous,Fox Hills sandstone,,NA,,"SE¼NW¼ sec. 21, T. 21 N., R. 79 W.",Inoceramus fibrosus (Meek and Hayden),,J. R. Gill,08/11/1966,OF-66-3D,,,41.77863,-106.29918,,,02/18/2014,Inoceramus fibrosus (Meek and Hayden),,Inoceramus fibrosus 
